level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	21	1	0	0	334	696	14	10	-1	
4	1	21	1	1	0	334	696	14	10	-1	
5	1	21	1	1	1	334	696	14	10	81.668732	61
2	1	22	0	0	0	52	709	297	10	-1	
3	1	22	1	0	0	52	709	297	10	-1	
4	1	22	1	1	0	52	709	297	10	-1	
5	1	22	1	1	1	52	709	76	9	96.851898	MESSENGER
5	1	22	1	1	2	138	710	58	8	95.947174	SERVICE
5	1	22	1	1	3	206	710	16	8	53.458466	70
5	1	22	1	1	4	231	710	33	9	95.292664	SEND
5	1	22	1	1	5	274	710	33	9	94.637741	BOND
5	1	22	1	1	6	316	710	33	9	96.198929	TAPE
2	1	23	0	0	0	87	723	151	10	-1	
3	1	23	1	0	0	87	723	151	10	-1	
4	1	23	1	1	0	87	723	151	10	-1	
5	1	23	1	1	1	87	723	16	9	74.223213	TO
5	1	23	1	1	2	112	723	58	9	91.946342	PEDERAL
5	1	23	1	1	3	180	723	58	10	96.249039	RESERVE
2	1	24	0	0	0	52	735	323	24	-1	
3	1	24	1	0	0	52	735	323	24	-1	
4	1	24	1	1	0	52	735	297	10	-1	
5	1	24	1	1	1	52	735	25	8	87.996140	MAG
5	1	24	1	1	2	87	735	33	9	87.996140	TAPE
5	1	24	1	1	3	248	735	32	10	68.781517	2418
5	1	24	1	1	4	290	736	59	9	94.128082	RECORDS
4	1	24	1	2	0	282	749	93	10	-1	
5	1	24	1	2	1	282	749	24	10	91.700615	$50
5	1	24	1	2	2	315	750	60	9	91.845360	MINIMUM
2	1	25	0	0	0	53	762	126	23	-1	
3	1	25	1	0	0	53	762	126	23	-1	
4	1	25	1	1	0	53	762	75	10	-1	
5	1	25	1	1	1	53	762	33	9	89.832672	TAPE
5	1	25	1	1	2	95	763	33	9	89.832672	REEL
4	1	25	1	2	0	53	776	126	9	-1	
5	1	25	1	2	1	53	776	58	9	96.380569	POSTAGE
5	1	25	1	2	2	121	776	24	9	93.958412	VIA
5	1	25	1	2	3	154	776	25	9	93.958412	UPS
2	1	26	0	0	0	359	735	101	12	-1	
3	1	26	1	0	0	359	735	101	12	-1	
4	1	26	1	1	0	359	735	101	12	-1	
5	1	26	1	1	1	359	735	6	11	87.074936	@
5	1	26	1	1	2	376	735	58	12	85.234871	17.50/M
5	1	26	1	1	3	443	737	17	8	91.061722	OR
2	1	27	0	0	0	452	806	76	9	-1	
3	1	27	1	0	0	452	806	76	9	-1	
4	1	27	1	1	0	452	806	76	9	-1	
5	1	27	1	1	1	452	806	41	9	96.088356	TOTAL
5	1	27	1	1	2	503	806	25	9	85.773521	DUE
2	1	28	0	0	0	472	410	155	150	-1	
3	1	28	1	0	0	472	410	155	150	-1	
4	1	28	1	1	0	472	410	155	150	-1	
5	1	28	1	1	1	472	410	155	150	95.000000	 
2	1	29	0	0	0	562	573	58	65	-1	
3	1	29	1	0	0	562	573	58	65	-1	
4	1	29	1	1	0	562	573	58	11	-1	
5	1	29	1	1	1	562	573	58	11	89.517120	$323.40
4	1	29	1	2	0	571	587	49	10	-1	
5	1	29	1	2	1	571	587	49	10	85.703217	$35.10
4	1	29	1	3	0	571	600	49	10	-1	
5	1	29	1	3	1	571	600	49	10	76.741852	$44.70
4	1	29	1	4	0	571	613	49	12	-1	
5	1	29	1	4	1	571	613	49	12	84.086411	$28.30
4	1	29	1	5	0	563	628	57	10	-1	
5	1	29	1	5	1	563	628	57	10	91.757706	$981.00
2	1	30	0	0	0	571	655	49	11	-1	
3	1	30	1	0	0	571	655	49	11	-1	
4	1	30	1	1	0	571	655	49	11	-1	
5	1	30	1	1	1	571	655	49	11	92.631844	$50.00
2	1	31	0	0	0	546	683	75	24	-1	
3	1	31	1	0	0	546	683	75	24	-1	
4	1	31	1	1	0	546	683	75	11	-1	
5	1	31	1	1	1	546	683	75	11	89.472038	$1,056.75
4	1	31	1	2	0	571	696	49	11	-1	
5	1	31	1	2	1	571	696	49	11	90.186119	$10.07
2	1	32	0	0	0	563	723	58	11	-1	
3	1	32	1	0	0	563	723	58	11	-1	
4	1	32	1	1	0	563	723	58	11	-1	
5	1	32	1	1	1	563	723	58	11	90.003281	$130.00
2	1	33	0	0	0	571	750	49	38	-1	
3	1	33	1	0	0	571	750	49	38	-1	
4	1	33	1	1	0	571	750	49	11	-1	
5	1	33	1	1	1	571	750	49	11	95.029808	$50.00
4	1	33	1	2	0	571	764	49	10	-1	
5	1	33	1	2	1	571	764	49	10	83.647903	$35.00
4	1	33	1	3	0	580	777	40	11	-1	
5	1	33	1	3	1	580	777	40	11	93.222771	$2.30
2	1	34	0	0	0	545	805	75	11	-1	
3	1	34	1	0	0	545	805	75	11	-1	
4	1	34	1	1	0	545	805	75	11	-1	
5	1	34	1	1	1	545	805	75	11	93.524620	$2,736.62
2	1	35	0	0	0	538	795	65	2	-1	
3	1	35	1	0	0	538	795	65	2	-1	
4	1	35	1	1	0	538	795	65	2	-1	
5	1	35	1	1	1	538	795	65	2	95.000000	 
2	1	36	0	0	0	416	836	251	25	-1	
3	1	36	1	0	0	416	836	251	25	-1	
4	1	36	1	1	0	416	836	251	12	-1	
5	1	36	1	1	1	416	836	32	12	0.000000	Mates
5	1	36	1	1	2	461	836	17	12	0.000000	ata
5	1	36	1	1	3	493	836	16	12	27.425446	uel
5	1	36	1	1	4	512	836	63	12	0.000000	faidbpall
5	1	36	1	1	5	568	829	24	28	0.000000	facet
5	1	36	1	1	6	595	836	72	12	0.000000	alalttshiattes
4	1	36	1	2	0	425	853	113	8	-1	
5	1	36	1	2	1	425	853	51	8	29.053505	Slosresies
5	1	36	1	2	2	489	853	49	8	33.744385	224815377
2	1	37	0	0	0	425	865	65	7	-1	
3	1	37	1	0	0	425	865	65	7	-1	
4	1	37	1	1	0	425	865	65	7	-1	
5	1	37	1	1	1	425	865	14	7	12.542725	Fax
5	1	37	1	1	2	442	865	48	7	2.578491	i766
