level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	8	6	1	0	170	267	83	9	-1	
5	1	8	6	1	1	170	267	17	9	81.695076	PO.
5	1	8	6	1	2	196	267	20	9	93.077805	Box
5	1	8	6	1	3	221	267	32	9	71.949753	10380
2	1	9	0	0	0	170	284	137	10	-1	
3	1	9	1	0	0	170	284	137	10	-1	
4	1	9	1	1	0	170	284	137	10	-1	
5	1	9	1	1	1	170	284	47	9	15.941879	Stamford,
5	1	9	1	1	2	225	284	15	9	93.573044	CT
5	1	9	1	1	3	244	284	63	10	86.931305	06904-2380
2	1	10	0	0	0	415	324	48	7	-1	
3	1	10	1	0	0	415	324	48	7	-1	
4	1	10	1	1	0	415	324	48	7	-1	
5	1	10	1	1	1	415	324	48	7	0.000000	rccasice,
2	1	11	0	0	0	408	249	6	96	-1	
3	1	11	1	0	0	408	249	6	96	-1	
4	1	11	1	1	0	408	249	6	96	-1	
5	1	11	1	1	1	408	249	6	96	95.000000	 
2	1	12	0	0	0	171	336	240	11	-1	
3	1	12	1	0	0	171	336	240	11	-1	
4	1	12	1	1	0	171	336	240	11	-1	
5	1	12	1	1	1	171	336	45	11	93.180054	Invoice
5	1	12	1	1	2	220	336	60	11	91.480682	#09-0253
5	1	12	1	1	3	294	336	23	11	61.269920	Job
5	1	12	1	1	4	321	336	90	11	49.814648	#AMT-P-1365)
2	1	13	0	0	0	170	374	246	11	-1	
3	1	13	1	0	0	170	374	246	11	-1	
4	1	13	1	1	0	170	374	246	11	-1	
5	1	13	1	1	1	170	374	37	10	61.586311	Cartton
5	1	13	1	1	2	212	379	4	1	91.488434	-
5	1	13	1	1	3	220	374	36	11	83.570129	Scripto
5	1	13	1	1	4	260	374	37	11	96.663773	Lighter
5	1	13	1	1	5	300	374	35	9	95.811905	Carton
5	1	13	1	1	6	339	374	26	10	70.009056	Card
5	1	13	1	1	7	369	374	19	9	93.165283	and
5	1	13	1	1	8	393	374	23	9	34.286942	Biiste
2	1	14	0	0	0	402	130	207	170	-1	
3	1	14	1	0	0	402	130	207	170	-1	
4	1	14	1	1	0	402	130	207	170	-1	
5	1	14	1	1	1	402	130	207	170	95.000000	 
2	1	15	0	0	0	406	321	211	64	-1	
3	1	15	1	0	0	406	321	211	64	-1	
4	1	15	1	1	0	406	321	211	10	-1	
5	1	15	1	1	1	406	321	211	10	95.000000	 
4	1	15	1	2	0	411	331	206	21	-1	
5	1	15	1	2	1	411	331	206	21	95.000000	 
4	1	15	1	3	0	406	352	211	17	-1	
5	1	15	1	3	1	406	352	211	17	95.000000	 
4	1	15	1	4	0	412	369	205	16	-1	
5	1	15	1	4	1	412	369	205	16	95.000000	 
2	1	16	0	0	0	477	290	133	29	-1	
3	1	16	1	0	0	477	290	133	29	-1	
4	1	16	1	1	0	477	290	133	29	-1	
5	1	16	1	1	1	477	290	14	29	35.044724	wat
5	1	16	1	1	2	608	293	2	15	47.669109	i
2	1	17	0	0	0	489	310	119	8	-1	
3	1	17	1	0	0	489	310	119	8	-1	
4	1	17	1	1	0	489	310	119	8	-1	
5	1	17	1	1	1	489	310	119	8	16.824760	1
2	1	18	0	0	0	608	233	4	97	-1	
3	1	18	1	0	0	608	233	4	97	-1	
4	1	18	1	1	0	608	233	4	97	-1	
5	1	18	1	1	1	608	233	4	97	95.000000	 
2	1	19	0	0	0	168	392	465	8	-1	
3	1	19	1	0	0	168	392	465	8	-1	
4	1	19	1	1	0	168	392	465	8	-1	
5	1	19	1	1	1	168	392	465	8	95.000000	 
2	1	20	0	0	0	169	408	446	13	-1	
3	1	20	1	0	0	169	408	446	13	-1	
4	1	20	1	1	0	169	408	446	13	-1	
5	1	20	1	1	1	169	408	40	11	85.031250	Current
5	1	20	1	1	2	213	409	25	10	93.265762	Pack
5	1	20	1	1	3	242	414	4	2	37.093040	-
5	1	20	1	1	4	251	409	34	10	90.042938	Carton
5	1	20	1	1	5	290	409	25	10	96.664886	Card
5	1	20	1	1	6	320	411	29	9	94.141373	comp
5	1	20	1	1	7	354	409	19	10	95.942833	and
5	1	20	1	1	8	378	409	60	10	93.063393	mechanical
5	1	20	1	1	9	442	409	40	11	91.236977	olfering
5	1	20	1	1	10	487	409	23	10	93.272903	Free
5	1	20	1	1	11	514	409	37	11	81.820618	Scripto
5	1	20	1	1	12	556	409	36	12	91.760933	Lighter
5	1	20	1	1	13	596	409	19	10	71.149651	anc
2	1	21	0	0	0	170	426	161	10	-1	
3	1	21	1	0	0	170	426	161	10	-1	
4	1	21	1	1	0	170	426	161	10	-1	
5	1	21	1	1	1	170	426	30	10	95.871017	revise
5	1	21	1	1	2	205	427	32	9	70.776360	Blister
5	1	21	1	1	3	241	426	25	10	96.628258	Card
5	1	21	1	1	4	271	427	60	9	59.186363	mechanical
2	1	22	0	0	0	168	548	464	8	-1	
3	1	22	1	0	0	168	548	464	8	-1	
4	1	22	1	1	0	168	548	464	8	-1	
5	1	22	1	1	1	168	548	464	8	95.000000	 
2	1	23	0	0	0	168	601	464	8	-1	
3	1	23	1	0	0	168	601	464	8	-1	
4	1	23	1	1	0	168	601	464	8	-1	
5	1	23	1	1	1	168	601	464	8	95.000000	 
2	1	24	0	0	0	164	452	467	177	-1	
3	1	24	1	0	0	168	452	463	88	-1	
4	1	24	1	1	0	169	452	462	28	-1	
5	1	24	1	1	1	169	452	37	28	95.342422	Design
5	1	24	1	1	2	588	461	43	10	35.322075	$940.00
4	1	24	1	2	0	165	469	466	28	-1	
5	1	24	1	2	1	165	469	87	28	54.207722	Comprehensive
5	1	24	1	2	2	587	479	44	10	84.843887	1,498.00
4	1	24	1	3	0	169	486	462	28	-1	
5	1	24	1	3	1	169	486	59	28	94.256187	Production
5	1	24	1	3	2	595	496	36	10	61.752392	620.44
4	1	24	1	4	0	164	504	467	28	-1	
5	1	24	1	4	1	164	504	67	28	83.005234	‘Typography
5	1	24	1	4	2	586	513	45	10	47.342381	1,435.50
4	1	24	1	5	0	165	520	466	28	-1	
5	1	24	1	5	1	165	520	70	28	60.748417	Mechanicals
5	1	24	1	5	2	585	531	46	9	65.501190	2,684.62
3	1	24	2	0	0	168	565	463	64	-1	
4	1	24	2	1	0	578	565	53	10	-1	
5	1	24	2	1	1	578	565	53	10	45.676811	$7,173.56
4	1	24	2	2	0	168	581	461	11	-1	
5	1	24	2	2	1	168	581	31	11	71.630066	Conn,
5	1	24	2	2	2	204	582	28	10	95.878899	Sales
5	1	24	2	2	3	236	582	18	10	92.463852	Tax
5	1	24	2	2	4	258	587	4	2	92.238541	-
5	1	24	2	2	5	267	582	15	10	96.786209	6%
5	1	24	2	2	6	595	582	34	10	68.864204	490.41
4	1	24	2	3	0	168	618	463	11	-1	
5	1	24	2	3	1	168	618	25	9	92.291580	Total
5	1	24	2	3	2	198	618	21	9	87.968704	Due
5	1	24	2	3	3	223	618	7	9	91.834747	&
5	1	24	2	3	4	235	618	42	11	96.793198	Payable
5	1	24	2	3	5	282	618	27	11	96.516243	Upon
5	1	24	2	3	6	314	618	38	11	85.377731	Receipt
5	1	24	2	3	7	578	618	53	11	82.704796	$7,603.97
2	1	25	0	0	0	167	866	440	11	-1	
3	1	25	1	0	0	167	866	440	11	-1	
4	1	25	1	1	0	167	866	440	11	-1	
5	1	25	1	1	1	167	866	32	9	67.618843	Please
5	1	25	1	1	2	202	867	24	8	43.107925	remit
5	1	25	1	1	3	230	867	8	8	43.107925	to:
5	1	25	1	1	4	248	866	33	9	65.439789	Clarion
5	1	25	1	1	5	286	866	46	11	18.184937	Marketing
5	1	25	1	1	6	336	866	18	8	96.580772	and
5	1	25	1	1	7	358	866	81	10	80.369026	Communications,
5	1	25	1	1	8	444	866	16	8	55.729004	2.0.
5	1	25	1	1	9	467	866	17	8	96.515663	Box
5	1	25	1	1	10	490	866	30	10	75.215202	77206,
5	1	25	1	1	11	525	866	33	9	46.374237	Detroit,
5	1	25	1	1	12	562	866	11	8	88.744980	MI
5	1	25	1	1	13	578	866	29	8	65.275482	48278
2	1	26	0	0	0	8	926	304	6	-1	
3	1	26	1	0	0	8	926	304	6	-1	
4	1	26	1	1	0	8	926	304	6	-1	
5	1	26	1	1	1	8	926	304	6	95.000000	 
