level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	19	1	1	5	313	296	26	8	94.814171	your
5	1	19	1	1	6	347	295	45	8	93.649773	account
5	1	19	1	1	7	399	297	14	6	96.721008	ex
5	1	19	1	1	8	420	295	37	9	69.999428	B.A.T.
4	1	19	1	2	0	180	312	266	13	-1	
5	1	19	1	2	1	180	312	66	11	87.504753	Gigaretten
5	1	19	1	2	2	254	313	58	9	87.628334	Fabrieken
5	1	19	1	2	3	320	313	32	12	96.813339	being
5	1	19	1	2	4	360	314	58	11	92.305443	royalties
5	1	19	1	2	5	427	315	19	9	96.151001	for
2	1	20	0	0	0	181	333	158	11	-1	
3	1	20	1	0	0	181	333	158	11	-1	
4	1	20	1	1	0	181	333	158	11	-1	
5	1	20	1	1	1	181	333	18	7	95.326485	the
5	1	20	1	1	2	206	333	33	8	81.772484	month
5	1	20	1	1	3	247	333	12	9	96.179375	of
5	1	20	1	1	4	266	334	39	10	72.100906	August
5	1	20	1	1	5	314	333	25	9	89.770660	1984
2	1	21	0	0	0	592	376	64	11	-1	
3	1	21	1	0	0	592	376	64	11	-1	
4	1	21	1	1	0	592	376	64	11	-1	
5	1	21	1	1	1	592	376	64	11	48.752346	£52,540.05
2	1	22	0	0	0	378	409	286	13	-1	
3	1	22	1	0	0	378	409	286	13	-1	
4	1	22	1	1	0	378	409	286	13	-1	
5	1	22	1	1	1	378	409	31	9	77.017174	Exch.
5	1	22	1	1	2	418	409	6	10	92.821136	@
5	1	22	1	1	3	432	409	38	9	84.142006	1.3065
5	1	22	1	1	4	578	410	11	10	0.397453	S8
5	1	22	1	1	5	604	411	60	11	70.402069	68,643.58
2	1	23	0	0	0	164	659	217	67	-1	
3	1	23	1	0	0	164	659	217	67	-1	
4	1	23	1	1	0	178	659	203	29	-1	
5	1	23	1	1	1	178	659	26	17	56.970245	DE.
5	1	23	1	1	2	218	664	34	18	63.782829	Bar
5	1	23	1	1	3	272	664	58	20	50.865017	Londen
5	1	23	1	1	4	342	669	39	19	0.000000	3qC
4	1	23	1	2	0	164	696	208	30	-1	
5	1	23	1	2	1	164	702	24	13	90.505150	ce:
5	1	23	1	2	2	205	696	29	23	88.164200	Ak
5	1	23	1	2	3	245	698	64	28	0.000000	Risery
5	1	23	1	2	4	331	709	41	16	50.045815	G22.
2	1	24	0	0	0	202	761	209	19	-1	
3	1	24	1	0	0	202	761	209	19	-1	
4	1	24	1	1	0	202	761	209	19	-1	
5	1	24	1	1	1	202	761	88	18	36.848328	Ocresea
5	1	24	1	1	2	317	761	94	19	0.000000	Aecouss—
2	1	25	0	0	0	382	827	15	16	-1	
3	1	25	1	0	0	382	827	15	16	-1	
4	1	25	1	1	0	382	827	15	16	-1	
5	1	25	1	1	1	382	827	15	16	95.000000	 
2	1	26	0	0	0	432	673	85	52	-1	
3	1	26	1	0	0	432	673	85	52	-1	
4	1	26	1	1	0	432	673	85	18	-1	
5	1	26	1	1	1	432	673	32	17	0.000000	C8etB.
5	1	26	1	1	2	475	674	42	17	7.546143	Se
4	1	26	1	2	0	441	707	74	18	-1	
5	1	26	1	2	1	441	707	74	18	0.000000	wsdl
5	1	26	1	2	2	497	703	20	30	60.626225	SB
2	1	27	0	0	0	398	824	51	21	-1	
3	1	27	1	0	0	398	824	51	21	-1	
4	1	27	1	1	0	398	824	51	21	-1	
5	1	27	1	1	1	398	824	51	21	25.670471	OFY
2	1	28	0	0	0	569	241	8	653	-1	
3	1	28	1	0	0	569	241	8	653	-1	
4	1	28	1	1	0	569	241	8	653	-1	
5	1	28	1	1	1	569	241	8	653	95.000000	 
2	1	29	0	0	0	570	241	6	653	-1	
3	1	29	1	0	0	570	241	6	653	-1	
4	1	29	1	1	0	570	241	6	653	-1	
5	1	29	1	1	1	570	241	6	653	95.000000	 
2	1	30	0	0	0	570	241	6	653	-1	
3	1	30	1	0	0	570	241	6	653	-1	
4	1	30	1	1	0	570	241	6	653	-1	
5	1	30	1	1	1	570	241	6	653	95.000000	 
2	1	31	0	0	0	571	241	5	653	-1	
3	1	31	1	0	0	571	241	5	653	-1	
4	1	31	1	1	0	571	241	5	653	-1	
5	1	31	1	1	1	571	241	5	653	95.000000	 
2	1	32	0	0	0	571	241	7	653	-1	
3	1	32	1	0	0	571	241	7	653	-1	
4	1	32	1	1	0	571	241	7	653	-1	
5	1	32	1	1	1	571	241	7	653	95.000000	 
2	1	33	0	0	0	469	241	9	683	-1	
3	1	33	1	0	0	469	241	9	683	-1	
4	1	33	1	1	0	469	241	9	683	-1	
5	1	33	1	1	1	469	241	9	683	95.000000	 
2	1	34	0	0	0	469	262	11	662	-1	
3	1	34	1	0	0	469	262	11	662	-1	
4	1	34	1	1	0	469	262	11	662	-1	
5	1	34	1	1	1	469	262	11	662	95.000000	 
2	1	35	0	0	0	472	262	8	662	-1	
3	1	35	1	0	0	472	262	8	662	-1	
4	1	35	1	1	0	472	262	8	662	-1	
5	1	35	1	1	1	472	262	8	662	95.000000	 
