level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	9	2	1	5	460	270	32	10	90.438156	CON-
5	1	9	2	1	6	751	268	1	3	74.807739	i
3	1	9	3	0	0	171	284	331	28	-1	
4	1	9	3	1	0	171	284	331	12	-1	
5	1	9	3	1	1	171	288	2	2	0.000000	z
5	1	9	3	1	2	294	284	61	12	92.996307	TAINING
5	1	9	3	1	3	365	285	42	10	96.457718	BORIC
5	1	9	3	1	4	416	285	42	10	94.032822	OXIDE
5	1	9	3	1	5	468	284	34	11	92.014740	BORO!
4	1	9	3	2	0	294	299	189	13	-1	
5	1	9	3	2	1	294	299	69	10	92.380806	OXYACIDS
5	1	9	3	2	2	373	299	25	10	96.740448	AND
5	1	9	3	2	3	407	299	76	13	93.364937	AMMONIUM,
3	1	9	4	0	0	294	313	208	15	-1	
4	1	9	4	1	0	294	313	208	15	-1	
5	1	9	4	1	1	294	313	51	11	88.730934	ALKALI
5	1	9	4	1	2	356	314	49	13	88.730934	METAL,
5	1	9	4	1	3	416	313	17	11	82.783775	OR
5	1	9	4	1	4	442	313	60	15	11.046814	ALKALIN!
2	1	10	0	0	0	701	350	19	15	-1	
3	1	10	1	0	0	701	350	19	15	-1	
4	1	10	1	1	0	701	350	19	15	-1	
5	1	10	1	1	1	701	350	19	15	95.000000	 
2	1	11	0	0	0	29	324	723	132	-1	
3	1	11	1	0	0	33	324	719	132	-1	
4	1	11	1	1	0	88	324	633	21	-1	
5	1	11	1	1	1	88	334	3	11	0.000000	;
5	1	11	1	1	2	132	336	2	4	60.525505	)
5	1	11	1	1	3	161	336	2	2	51.754089	5
5	1	11	1	1	4	222	333	21	7	41.126442	Meso
5	1	11	1	1	5	269	332	12	11	0.000000	y.
5	1	11	1	1	6	279	324	8	23	0.000000	|
5	1	11	1	1	7	295	328	46	12	36.907658	BARTM,
5	1	11	1	1	8	347	328	43	11	95.221611	METAL
5	1	11	1	1	9	396	328	50	12	28.678024	SALTS.
5	1	11	1	1	10	451	328	16	10	28.678024	OF.
5	1	11	1	1	11	486	329	1	5	35.217171	.!
5	1	11	1	1	12	561	330	2	3	46.333904	‘
5	1	11	1	1	13	596	324	5	21	70.895035	4.
5	1	11	1	1	14	677	330	44	12	15.226501	HAY
4	1	11	1	2	0	35	342	717	16	-1	
5	1	11	1	2	1	35	344	3	2	0.000000	.
5	1	11	1	2	2	212	355	2	3	81.695801	:
5	1	11	1	2	3	295	342	43	11	75.333191	BORON’
5	1	11	1	2	4	348	342	67	11	89.762947	OXYACIDS
5	1	11	1	2	5	751	349	1	3	77.874443	i
4	1	11	1	3	0	174	353	275	23	-1	
5	1	11	1	3	1	174	353	67	23	0.000000	Inweacor.
5	1	11	1	3	2	271	360	3	8	81.913239	:
5	1	11	1	3	3	295	356	43	11	92.274101	David
5	1	11	1	3	4	348	357	14	11	63.220409	G.
5	1	11	1	3	5	374	357	59	10	87.578186	STRUBEL
5	1	11	1	3	6	444	357	5	11	54.908466	§
4	1	11	1	4	0	29	371	412	22	-1	
5	1	11	1	4	1	29	371	7	22	40.361740	re
5	1	11	1	4	2	224	378	28	5	21.874725	ey
5	1	11	1	4	3	295	371	51	11	93.058830	Robert
5	1	11	1	4	4	357	372	14	11	79.067184	R.
5	1	11	1	4	5	382	372	59	10	95.633522	JOHNSON
4	1	11	1	5	0	173	386	579	14	-1	
5	1	11	1	5	1	173	387	77	13	90.690262	Applicant.
5	1	11	1	5	2	271	389	4	8	90.690262	:
5	1	11	1	5	3	295	386	138	11	91.064674	British-American
5	1	11	1	5	4	443	386	59	10	96.811150	Tobacco
5	1	11	1	5	5	751	390	1	5	86.374908	i
4	1	11	1	6	0	137	400	287	14	-1	
5	1	11	1	6	1	137	406	18	3	0.000000	iy
5	1	11	1	6	2	225	403	3	2	0.000000	*
5	1	11	1	6	3	254	400	20	9	8.882767	fy
5	1	11	1	6	4	296	401	60	13	48.000660	Company
5	1	11	1	6	5	366	400	58	11	94.412201	Limited
4	1	11	1	7	0	160	415	281	13	-1	
5	1	11	1	7	1	160	417	2	2	30.127625	©
5	1	11	1	7	2	173	415	42	12	0.000000	Filed:
5	1	11	1	7	3	295	415	69	11	96.586319	November
5	1	11	1	7	4	375	415	22	13	96.123367	25,
5	1	11	1	7	5	409	415	32	10	95.465424	1975
4	1	11	1	8	0	173	426	182	21	-1	
5	1	11	1	8	1	173	426	51	21	89.149727	Serial
5	1	11	1	8	2	234	430	23	11	92.018578	No.
5	1	11	1	8	3	272	433	3	8	88.471291	:
5	1	11	1	8	4	296	430	59	13	95.267036	240,000
4	1	11	1	9	0	173	444	579	12	-1	
5	1	11	1	9	1	173	444	36	12	28.254623	Your
5	1	11	1	9	2	217	444	31	12	28.254623	Ref.
5	1	11	1	9	3	295	444	121	11	0.000000	BAT?106-Canada
5	1	11	1	9	4	751	444	1	5	71.480743	i
2	1	12	0	0	0	272	445	66	19	-1	
3	1	12	1	0	0	272	445	66	19	-1	
4	1	12	1	1	0	272	445	66	19	-1	
5	1	12	1	1	1	272	445	66	19	95.000000	   
2	1	13	0	0	0	173	459	182	11	-1	
3	1	13	1	0	0	173	459	182	11	-1	
4	1	13	1	1	0	173	459	182	11	-1	
5	1	13	1	1	1	173	460	25	10	72.909348	Our
5	1	13	1	1	2	208	459	67	11	42.640110	File:
5	1	13	1	1	3	296	459	59	10	43.863335	55-71-21
2	1	14	0	0	0	118	469	387	7	-1	
3	1	14	1	0	0	118	469	387	7	-1	
4	1	14	1	1	0	118	469	387	7	-1	
5	1	14	1	1	1	118	469	387	7	95.000000	 
2	1	15	0	0	0	131	487	346	26	-1	
3	1	15	1	0	0	131	487	346	26	-1	
4	1	15	1	1	0	131	487	346	14	-1	
5	1	15	1	1	1	131	489	15	10	96.320419	To
5	1	15	1	1	2	156	488	77	13	95.634880	receiving
5	1	15	1	1	3	244	488	51	12	72.020073	latter
5	1	15	1	1	4	305	487	34	11	70.789612	from
5	1	15	1	1	5	349	487	67	11	70.789612	Canadian
5	1	15	1	1	6	426	488	51	10	96.590683	Patent
4	1	15	1	2	0	156	499	304	14	-1	
5	1	15	1	2	1	156	502	51	11	94.576180	Office
5	1	15	1	2	2	216	502	35	11	89.779182	with
5	1	15	1	2	3	262	499	23	14	94.924324	Ist
5	1	15	1	2	4	296	502	69	10	96.613091	official
5	1	15	1	2	5	375	502	50	10	96.955467	action
5	1	15	1	2	6	435	501	25	11	96.277184	and
2	1	16	0	0	0	574	685	115	4	-1	
3	1	16	1	0	0	574	685	115	4	-1	
4	1	16	1	1	0	574	685	115	4	-1	
5	1	16	1	1	1	574	685	115	4	95.000000	 
2	1	17	0	0	0	38	517	687	203	-1	
3	1	17	1	0	0	157	517	76	14	-1	
4	1	17	1	1	0	157	517	76	14	-1	
5	1	17	1	1	1	157	517	76	14	87.225052	reporting
3	1	17	2	0	0	131	545	338	14	-1	
4	1	17	2	1	0	131	545	338	14	-1	
5	1	17	2	1	1	131	547	15	10	96.222809	To
5	1	17	2	1	2	157	546	76	13	96.872009	receiving
5	1	17	2	1	3	244	546	51	10	96.689468	letter
5	1	17	2	1	4	306	545	33	11	96.909592	from
5	1	17	2	1	5	348	548	26	11	96.909592	you
5	1	17	2	1	6	384	545	24	11	96.310532	and
5	1	17	2	1	7	418	545	51	13	96.996727	filing
3	1	17	3	0	0	131	561	555	68	-1	
4	1	17	3	1	0	156	561	502	13	-1	
5	1	17	3	1	1	156	561	43	13	96.653061	prior
5	1	17	3	1	2	210	562	24	9	96.229836	art
5	1	17	3	1	3	244	561	51	12	96.229836	report
5	1	17	3	1	4	655	562	3	3	28.836243	:
4	1	17	3	2	0	131	587	555	13	-1	
5	1	17	3	2	1	131	590	16	10	86.283615	TO
5	1	17	3	2	2	157	590	26	10	96.636482	OUR
5	1	17	3	2	3	192	590	24	10	92.517403	FEE
5	1	17	3	2	4	227	590	16	10	95.523209	IN
5	1	17	3	2	5	252	589	26	11	92.578323	ALL
5	1	17	3	2	6	637	587	49	12	64.675331	$55}00
4	1	17	3	3	0	175	617	249	12	-1	
5	1	17	3	3	1	175	623	5	2	84.189980	-
5	1	17	3	3	2	192	617	232	12	12.305870	DISBURSEMENTS
5	1	17	3	3	3	410	609	18	29	12.305870	-
3	1	17	4	0	0	38	643	687	77	-1	
4	1	17	4	1	0	132	643	468	15	-1	
5	1	17	4	1	1	132	647	33	11	96.825439	Paid
5	1	17	4	1	2	175	648	15	9	96.955040	to
5	1	17	4	1	3	201	646	94	11	96.517746	secretarial
5	1	17	4	1	4	306	646	25	11	96.585495	and
5	1	17	4	1	5	341	646	67	11	96.866013	clerical
5	1	17	4	1	6	558	643	42	13	34.124725	$2).38
4	1	17	4	2	0	38	673	649	16	-1	
5	1	17	4	2	1	38	674	2	7	38.119949	i
5	1	17	4	2	2	132	675	33	11	95.660614	Paid
5	1	17	4	2	3	175	676	16	10	95.660614	to
5	1	17	4	2	4	201	677	49	12	95.899696	xerox,
5	1	17	4	2	5	262	675	69	13	95.899696	printing
5	1	17	4	2	6	342	674	24	11	93.865326	arid
5	1	17	4	2	7	375	674	60	13	93.246246	binding
5	1	17	4	2	8	446	676	2	2	0.000000	*
5	1	17	4	2	9	484	674	1	3	0.000000	.
5	1	17	4	2	10	567	673	33	11	67.169495	1.25
5	1	17	4	2	11	654	673	33	10	2.117935	9\63
4	1	17	4	3	0	41	694	684	26	-1	
5	1	17	4	3	1	41	709	9	3	51.075371	=
5	1	17	4	3	2	131	705	17	10	84.450775	TO
5	1	17	4	3	3	157	705	26	10	94.397858	OUR
5	1	17	4	3	4	192	705	25	10	95.206375	FEE
5	1	17	4	3	5	227	704	26	11	96.777061	AND
5	1	17	4	3	6	262	704	113	10	38.498802	DISBURSEMENTS
5	1	17	4	3	7	381	704	19	16	38.498802	IN
5	1	17	4	3	8	410	704	25	10	75.301071	ALL
5	1	17	4	3	9	637	701	50	12	0.000000	soales
5	1	17	4	3	10	698	694	27	15	36.823994	or
2	1	18	0	0	0	632	715	62	14	-1	
3	1	18	1	0	0	632	715	62	14	-1	
4	1	18	1	1	0	632	715	62	14	-1	
5	1	18	1	1	1	632	715	62	14	95.000000	 
2	1	19	0	0	0	132	733	232	11	-1	
3	1	19	1	0	0	132	733	232	11	-1	
4	1	19	1	1	0	132	733	232	11	-1	
5	1	19	1	1	1	132	733	32	11	96.525856	This
5	1	19	1	1	2	176	733	15	11	96.831741	is
5	1	19	1	1	3	202	736	24	8	96.994888	our
5	1	19	1	1	4	237	734	59	9	96.826187	account
5	1	19	1	1	5	306	733	58	10	94.173309	herein.
2	1	20	0	0	0	132	760	364	30	-1	
3	1	20	1	0	0	132	760	364	30	-1	
4	1	20	1	1	0	132	760	364	15	-1	
5	1	20	1	1	1	132	763	42	10	96.746666	DATED
5	1	20	1	1	2	184	764	16	9	96.447189	at
5	1	20	1	1	3	211	762	57	13	96.679207	LONDON,
5	1	20	1	1	4	280	761	68	14	96.401802	Ontario,
5	1	20	1	1	5	359	761	32	11	96.234581	this
5	1	20	1	1	6	403	761	32	10	58.647972	llth
5	1	20	1	1	7	445	760	25	14	96.046600	day
5	1	20	1	1	8	480	760	16	11	91.882942	of,
4	1	20	1	2	0	149	776	128	14	-1	
5	1	20	1	2	1	149	777	76	13	20.374420	November,
5	1	20	1	2	2	237	776	40	11	81.803749	1977.
2	1	21	0	0	0	326	764	185	162	-1	
3	1	21	1	0	0	326	764	185	162	-1	
4	1	21	1	1	0	392	764	119	86	-1	
5	1	21	1	1	1	392	782	97	68	95.000000	  
5	1	21	1	1	2	496	764	15	18	95.000000	 
4	1	21	1	2	0	326	850	137	76	-1	
5	1	21	1	2	1	326	850	137	76	95.000000	 
2	1	22	0	0	0	316	834	76	11	-1	
3	1	22	1	0	0	316	834	76	11	-1	
4	1	22	1	1	0	316	834	76	11	-1	
5	1	22	1	1	1	316	834	59	10	92.578163	MITCHES
5	1	22	1	1	2	386	834	6	11	65.841743	&
2	1	23	0	0	0	133	894	59	11	-1	
3	1	23	1	0	0	133	894	59	11	-1	
4	1	23	1	1	0	133	894	59	11	-1	
5	1	23	1	1	1	133	894	40	11	89.122879	PhTM:
5	1	23	1	1	2	177	896	15	9	94.346931	cv
2	1	24	0	0	0	617	222	9	707	-1	
3	1	24	1	0	0	617	222	9	707	-1	
4	1	24	1	1	0	617	222	9	707	-1	
5	1	24	1	1	1	617	222	9	707	95.000000	 
2	1	25	0	0	0	612	225	10	703	-1	
3	1	25	1	0	0	612	225	10	703	-1	
4	1	25	1	1	0	612	225	10	703	-1	
5	1	25	1	1	1	612	225	10	703	95.000000	 
2	1	26	0	0	0	72	228	11	721	-1	
3	1	26	1	0	0	72	228	11	721	-1	
4	1	26	1	1	0	72	228	11	721	-1	
5	1	26	1	1	1	72	228	11	721	95.000000	 
2	1	27	0	0	0	506	223	12	726	-1	
3	1	27	1	0	0	506	223	12	726	-1	
4	1	27	1	1	0	506	223	12	726	-1	
5	1	27	1	1	1	506	223	12	726	95.000000	 
2	1	28	0	0	0	511	223	10	726	-1	
3	1	28	1	0	0	511	223	10	726	-1	
4	1	28	1	1	0	511	223	10	726	-1	
5	1	28	1	1	1	511	223	10	726	95.000000	 
2	1	29	0	0	0	569	225	12	724	-1	
3	1	29	1	0	0	569	225	12	724	-1	
4	1	29	1	1	0	569	225	12	724	-1	
5	1	29	1	1	1	569	225	12	724	95.000000	 
2	1	30	0	0	0	100	235	12	714	-1	
3	1	30	1	0	0	100	235	12	714	-1	
4	1	30	1	1	0	100	235	12	714	-1	
5	1	30	1	1	1	100	235	12	714	95.000000	 
2	1	31	0	0	0	44	944	13	9	-1	
3	1	31	1	0	0	44	944	13	9	-1	
4	1	31	1	1	0	44	944	13	9	-1	
5	1	31	1	1	1	44	944	13	9	95.000000	 
2	1	32	0	0	0	661	222	12	728	-1	
3	1	32	1	0	0	661	222	12	728	-1	
4	1	32	1	1	0	661	222	12	728	-1	
5	1	32	1	1	1	661	222	12	728	95.000000	 
2	1	33	0	0	0	532	819	196	134	-1	
3	1	33	1	0	0	532	819	196	134	-1	
4	1	33	1	1	0	532	819	196	134	-1	
5	1	33	1	1	1	532	819	196	134	95.000000	  
