level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	8	1	2	0	215	360	65	17	-1	
5	1	8	1	2	1	215	360	65	17	96.695534	TRANSIT
2	1	9	0	0	0	178	413	380	28	-1	
3	1	9	1	0	0	178	413	380	28	-1	
4	1	9	1	1	0	178	413	380	28	-1	
5	1	9	1	1	1	178	413	24	28	45.488983	etn
5	1	9	1	1	2	210	413	17	28	57.186295	cast
5	1	9	1	1	3	234	413	9	28	35.652519	of
5	1	9	1	1	4	250	413	22	28	47.541435	ay.
5	1	9	1	1	5	514	427	44	13	27.899612	we
2	1	10	0	0	0	485	467	100	9	-1	
3	1	10	1	0	0	485	467	100	9	-1	
4	1	10	1	1	0	485	467	100	9	-1	
5	1	10	1	1	1	485	456	15	28	35.364517	et
5	1	10	1	1	2	506	456	13	28	43.792870	bon
5	1	10	1	1	3	525	456	17	28	44.628788	ny
5	1	10	1	1	4	546	456	15	28	73.744011	23,
5	1	10	1	1	5	567	456	18	28	60.203140	1972
2	1	11	0	0	0	370	585	205	29	-1	
3	1	11	1	0	0	370	584	205	30	-1	
4	1	11	1	1	0	370	585	205	29	-1	
5	1	11	1	1	1	370	584	140	25	0.000000	BUDGET#?Y)
5	1	11	1	1	2	523	585	52	29	0.000000	Zt,
2	1	12	0	0	0	219	609	194	28	-1	
3	1	12	1	0	0	219	609	194	28	-1	
4	1	12	1	1	0	219	609	194	28	-1	
5	1	12	1	1	1	219	609	51	28	0.000000	>Licare
5	1	12	1	1	2	410	624	3	5	17.589256	‘
2	1	13	0	0	0	668	0	3	721	-1	
3	1	13	1	0	0	668	0	3	721	-1	
4	1	13	1	1	0	668	0	3	721	-1	
5	1	13	1	1	1	668	0	3	721	95.000000	 
2	1	14	0	0	0	135	171	8	567	-1	
3	1	14	1	0	0	135	171	8	567	-1	
4	1	14	1	1	0	135	171	8	567	-1	
5	1	14	1	1	1	135	171	8	567	95.000000	 
2	1	15	0	0	0	0	0	2	781	-1	
3	1	15	1	0	0	0	0	2	781	-1	
4	1	15	1	1	0	0	0	2	781	-1	
5	1	15	1	1	1	0	0	2	781	95.000000	 
2	1	16	0	0	0	34	823	174	8	-1	
3	1	16	1	0	0	34	823	174	8	-1	
4	1	16	1	1	0	34	823	174	8	-1	
5	1	16	1	1	1	34	823	28	6	31.197510	rarer
5	1	16	1	1	2	67	823	27	6	25.601135	ee
5	1	16	1	1	3	98	823	18	6	29.097198	Fi
5	1	16	1	1	4	121	824	22	6	34.562408	moe
5	1	16	1	1	5	149	824	8	7	30.916733	we
5	1	16	1	1	6	162	825	23	14	39.520027	ass
5	1	16	1	1	7	185	825	23	15	47.451214	ae
2	1	17	0	0	0	0	850	674	19	-1	
3	1	17	1	0	0	0	850	674	19	-1	
4	1	17	1	1	0	0	850	674	19	-1	
5	1	17	1	1	1	0	850	674	19	95.000000	 
